User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR04016,SES04016,Browse,2026-04-10 07:48:52,Mobile,North,Email,Home,0.0,Yes
USR04016,SES04016,Add to Cart,2026-04-10 07:52:52,Mobile,North,Social Media,Fashion,0.0,Yes
USR04016,SES04016,Checkout,2026-04-10 07:56:52,Tablet,South,Organic,Fashion,0.0,Yes
USR04017,SES04017,Browse,2026-03-21 08:40:27,Desktop,South,Email,Sports,0.0,Yes
USR04017,SES04017,Add to Cart,2026-03-21 08:42:27,Desktop,North,Social Media,Electronics,0.0,Yes
USR04018,SES04018,Browse,2026-04-10 10:37:44,Mobile,South,Organic,Home,0.0,No
USR04018,SES04018,Add to Cart,2026-04-10 10:41:44,Tablet,South,Google Ads,Electronics,0.0,No
USR04018,SES04018,Checkout,2026-04-10 10:44:44,Mobile,East,Email,Beauty,0.0,No
USR04018,SES04018,Purchase,2026-04-10 10:49:44,Mobile,West,Organic,Electronics,1686.98,No
USR04019,SES04019,Browse,2026-03-26 10:27:14,Tablet,East,Social Media,Fashion,0.0,No
USR04019,SES04019,Add to Cart,2026-03-26 10:32:14,Tablet,West,Google Ads,Beauty,0.0,No
USR04019,SES04019,Checkout,2026-03-26 10:34:14,Desktop,West,Google Ads,Electronics,0.0,No
USR04019,SES04019,Purchase,2026-03-26 10:37:14,Desktop,North,Email,Beauty,728.86,No
USR04020,SES04020,Browse,2026-04-03 18:30:29,Tablet,South,Email,Sports,0.0,Yes
USR04020,SES04020,Add to Cart,2026-04-03 18:32:29,Mobile,West,Social Media,Fashion,0.0,Yes
USR04020,SES04020,Checkout,2026-04-03 18:35:29,Mobile,East,Email,Fashion,0.0,Yes
USR04021,SES04021,Browse,2026-04-02 18:35:33,Mobile,West,Social Media,Sports,0.0,Yes
USR04022,SES04022,Browse,2026-04-10 15:28:03,Desktop,North,Organic,Electronics,0.0,Yes
USR04023,SES04023,Browse,2026-03-17 19:02:58,Desktop,North,Organic,Fashion,0.0,Yes
USR04023,SES04023,Add to Cart,2026-03-17 19:05:58,Desktop,South,Email,Sports,0.0,Yes
USR04024,SES04024,Browse,2026-04-09 02:40:47,Desktop,North,Email,Electronics,0.0,Yes
USR04024,SES04024,Add to Cart,2026-04-09 02:42:47,Mobile,North,Email,Home,0.0,Yes
USR04025,SES04025,Browse,2026-03-15 20:51:14,Desktop,North,Social Media,Home,0.0,Yes
USR04026,SES04026,Browse,2026-03-28 15:11:04,Mobile,West,Google Ads,Home,0.0,No
USR04026,SES04026,Add to Cart,2026-03-28 15:14:04,Tablet,South,Email,Home,0.0,No
USR04026,SES04026,Checkout,2026-03-28 15:16:04,Tablet,North,Email,Beauty,0.0,No
USR04026,SES04026,Purchase,2026-03-28 15:20:04,Mobile,East,Organic,Beauty,845.63,No
USR04027,SES04027,Browse,2026-03-23 11:19:18,Desktop,West,Organic,Electronics,0.0,Yes
USR04027,SES04027,Add to Cart,2026-03-23 11:22:18,Desktop,West,Organic,Beauty,0.0,Yes
USR04028,SES04028,Browse,2026-03-28 02:51:27,Mobile,West,Google Ads,Electronics,0.0,Yes
USR04028,SES04028,Add to Cart,2026-03-28 02:55:27,Desktop,East,Google Ads,Beauty,0.0,Yes
USR04029,SES04029,Browse,2026-04-05 17:09:39,Mobile,North,Organic,Home,0.0,Yes
USR04029,SES04029,Add to Cart,2026-04-05 17:11:39,Desktop,East,Google Ads,Beauty,0.0,Yes
USR04029,SES04029,Checkout,2026-04-05 17:14:39,Desktop,North,Organic,Fashion,0.0,Yes
USR04030,SES04030,Browse,2026-03-24 06:01:42,Mobile,South,Social Media,Sports,0.0,Yes
USR04030,SES04030,Add to Cart,2026-03-24 06:05:42,Tablet,East,Social Media,Sports,0.0,Yes
USR04031,SES04031,Browse,2026-04-12 00:54:59,Desktop,North,Google Ads,Beauty,0.0,Yes
USR04031,SES04031,Add to Cart,2026-04-12 00:57:59,Tablet,West,Social Media,Sports,0.0,Yes
USR04032,SES04032,Browse,2026-03-14 04:11:07,Tablet,West,Organic,Fashion,0.0,Yes
USR04033,SES04033,Browse,2026-03-16 04:52:00,Mobile,South,Social Media,Electronics,0.0,Yes
USR04034,SES04034,Browse,2026-03-31 06:54:09,Mobile,West,Organic,Beauty,0.0,No
USR04034,SES04034,Add to Cart,2026-03-31 06:57:09,Desktop,East,Social Media,Sports,0.0,No
USR04034,SES04034,Checkout,2026-03-31 07:00:09,Mobile,South,Organic,Fashion,0.0,No
USR04034,SES04034,Purchase,2026-03-31 07:03:09,Mobile,East,Social Media,Home,1386.83,No
USR04035,SES04035,Browse,2026-04-07 11:50:19,Desktop,North,Email,Sports,0.0,Yes
USR04035,SES04035,Add to Cart,2026-04-07 11:52:19,Tablet,South,Organic,Beauty,0.0,Yes
USR04036,SES04036,Browse,2026-04-02 05:01:44,Desktop,South,Organic,Home,0.0,Yes
USR04036,SES04036,Add to Cart,2026-04-02 05:05:44,Tablet,West,Organic,Home,0.0,Yes
USR04036,SES04036,Checkout,2026-04-02 05:10:44,Desktop,North,Email,Home,0.0,Yes
USR04037,SES04037,Browse,2026-04-11 10:13:50,Mobile,West,Organic,Beauty,0.0,Yes
USR04037,SES04037,Add to Cart,2026-04-11 10:16:50,Mobile,East,Email,Electronics,0.0,Yes
USR04038,SES04038,Browse,2026-03-30 16:23:19,Desktop,South,Email,Electronics,0.0,Yes
USR04038,SES04038,Add to Cart,2026-03-30 16:27:19,Tablet,West,Email,Fashion,0.0,Yes
USR04038,SES04038,Checkout,2026-03-30 16:32:19,Desktop,North,Google Ads,Fashion,0.0,Yes
USR04039,SES04039,Browse,2026-04-08 16:41:40,Mobile,East,Social Media,Sports,0.0,Yes
USR04039,SES04039,Add to Cart,2026-04-08 16:43:40,Mobile,East,Email,Beauty,0.0,Yes
USR04040,SES04040,Browse,2026-03-26 05:48:47,Mobile,West,Email,Electronics,0.0,Yes
USR04040,SES04040,Add to Cart,2026-03-26 05:53:47,Tablet,South,Organic,Home,0.0,Yes
USR04041,SES04041,Browse,2026-03-29 12:32:16,Tablet,North,Google Ads,Electronics,0.0,Yes
USR04041,SES04041,Add to Cart,2026-03-29 12:34:16,Desktop,East,Organic,Fashion,0.0,Yes
USR04042,SES04042,Browse,2026-03-15 10:00:21,Mobile,West,Organic,Sports,0.0,Yes
USR04042,SES04042,Add to Cart,2026-03-15 10:03:21,Mobile,North,Organic,Fashion,0.0,Yes
USR04043,SES04043,Browse,2026-04-08 08:46:21,Tablet,North,Google Ads,Fashion,0.0,Yes
USR04044,SES04044,Browse,2026-03-25 07:14:13,Desktop,North,Social Media,Beauty,0.0,Yes
USR04044,SES04044,Add to Cart,2026-03-25 07:19:13,Tablet,East,Google Ads,Home,0.0,Yes
USR04044,SES04044,Checkout,2026-03-25 07:22:13,Desktop,North,Email,Fashion,0.0,Yes
USR04045,SES04045,Browse,2026-03-19 11:57:56,Mobile,West,Organic,Electronics,0.0,Yes
USR04045,SES04045,Add to Cart,2026-03-19 12:01:56,Mobile,West,Email,Beauty,0.0,Yes
USR04046,SES04046,Browse,2026-03-26 02:50:14,Tablet,West,Organic,Beauty,0.0,Yes
USR04046,SES04046,Add to Cart,2026-03-26 02:52:14,Mobile,South,Google Ads,Sports,0.0,Yes
USR04046,SES04046,Checkout,2026-03-26 02:55:14,Desktop,East,Google Ads,Sports,0.0,Yes
USR04047,SES04047,Browse,2026-04-03 21:21:27,Tablet,South,Google Ads,Sports,0.0,Yes
USR04048,SES04048,Browse,2026-04-04 16:05:55,Mobile,South,Google Ads,Electronics,0.0,Yes
USR04048,SES04048,Add to Cart,2026-04-04 16:10:55,Desktop,East,Organic,Beauty,0.0,Yes
USR04049,SES04049,Browse,2026-03-16 23:07:07,Tablet,West,Social Media,Electronics,0.0,Yes
USR04050,SES04050,Browse,2026-04-05 14:19:57,Tablet,West,Google Ads,Sports,0.0,Yes
USR04050,SES04050,Add to Cart,2026-04-05 14:24:57,Desktop,East,Organic,Home,0.0,Yes
USR04051,SES04051,Browse,2026-03-18 16:37:09,Tablet,East,Organic,Sports,0.0,Yes
USR04051,SES04051,Add to Cart,2026-03-18 16:39:09,Mobile,South,Google Ads,Fashion,0.0,Yes
USR04051,SES04051,Checkout,2026-03-18 16:44:09,Desktop,West,Organic,Beauty,0.0,Yes
USR04052,SES04052,Browse,2026-03-25 05:50:33,Desktop,South,Google Ads,Electronics,0.0,Yes
USR04052,SES04052,Add to Cart,2026-03-25 05:52:33,Desktop,South,Organic,Fashion,0.0,Yes
USR04053,SES04053,Browse,2026-03-26 10:38:25,Desktop,South,Google Ads,Electronics,0.0,Yes
USR04053,SES04053,Add to Cart,2026-03-26 10:42:25,Desktop,South,Email,Home,0.0,Yes
USR04054,SES04054,Browse,2026-03-16 02:41:50,Desktop,West,Google Ads,Fashion,0.0,Yes
USR04055,SES04055,Browse,2026-03-29 08:17:16,Mobile,East,Google Ads,Beauty,0.0,Yes
USR04056,SES04056,Browse,2026-03-19 01:52:14,Tablet,East,Email,Fashion,0.0,Yes
USR04056,SES04056,Add to Cart,2026-03-19 01:56:14,Tablet,South,Google Ads,Beauty,0.0,Yes
USR04056,SES04056,Checkout,2026-03-19 01:58:14,Desktop,South,Email,Fashion,0.0,Yes
USR04057,SES04057,Browse,2026-04-04 00:30:59,Tablet,East,Email,Fashion,0.0,No
USR04057,SES04057,Add to Cart,2026-04-04 00:34:59,Desktop,North,Social Media,Beauty,0.0,No
USR04057,SES04057,Checkout,2026-04-04 00:37:59,Tablet,North,Social Media,Home,0.0,No
USR04057,SES04057,Purchase,2026-04-04 00:39:59,Tablet,North,Social Media,Sports,1142.5,No
USR04058,SES04058,Browse,2026-03-18 11:35:18,Tablet,South,Google Ads,Sports,0.0,Yes
USR04059,SES04059,Browse,2026-03-31 20:01:13,Tablet,North,Email,Sports,0.0,Yes
USR04060,SES04060,Browse,2026-03-23 03:01:14,Tablet,North,Social Media,Fashion,0.0,Yes
USR04060,SES04060,Add to Cart,2026-03-23 03:06:14,Desktop,East,Organic,Sports,0.0,Yes
USR04060,SES04060,Checkout,2026-03-23 03:09:14,Desktop,East,Google Ads,Home,0.0,Yes
USR04061,SES04061,Browse,2026-04-09 09:25:34,Mobile,South,Google Ads,Beauty,0.0,No
USR04061,SES04061,Add to Cart,2026-04-09 09:27:34,Tablet,North,Google Ads,Sports,0.0,No
USR04061,SES04061,Checkout,2026-04-09 09:30:34,Mobile,West,Organic,Sports,0.0,No
USR04061,SES04061,Purchase,2026-04-09 09:33:34,Desktop,West,Email,Beauty,895.95,No
USR04062,SES04062,Browse,2026-04-08 18:19:08,Tablet,North,Social Media,Fashion,0.0,Yes
USR04063,SES04063,Browse,2026-03-23 10:09:53,Tablet,South,Google Ads,Fashion,0.0,Yes
USR04063,SES04063,Add to Cart,2026-03-23 10:12:53,Desktop,East,Social Media,Fashion,0.0,Yes
USR04064,SES04064,Browse,2026-03-28 15:17:29,Mobile,South,Email,Home,0.0,Yes
USR04065,SES04065,Browse,2026-04-06 00:31:40,Mobile,North,Organic,Fashion,0.0,Yes
USR04065,SES04065,Add to Cart,2026-04-06 00:33:40,Desktop,East,Email,Home,0.0,Yes
USR04065,SES04065,Checkout,2026-04-06 00:35:40,Mobile,West,Google Ads,Home,0.0,Yes
USR04066,SES04066,Browse,2026-03-28 12:47:29,Desktop,South,Google Ads,Sports,0.0,Yes
USR04066,SES04066,Add to Cart,2026-03-28 12:50:29,Mobile,South,Google Ads,Fashion,0.0,Yes
USR04067,SES04067,Browse,2026-03-21 00:55:58,Mobile,North,Google Ads,Beauty,0.0,Yes
USR04068,SES04068,Browse,2026-04-02 09:07:54,Tablet,East,Organic,Sports,0.0,Yes
USR04068,SES04068,Add to Cart,2026-04-02 09:11:54,Desktop,South,Organic,Electronics,0.0,Yes
USR04069,SES04069,Browse,2026-03-31 15:26:08,Tablet,South,Google Ads,Home,0.0,Yes
USR04069,SES04069,Add to Cart,2026-03-31 15:31:08,Mobile,North,Organic,Sports,0.0,Yes
USR04070,SES04070,Browse,2026-03-21 01:22:24,Mobile,South,Organic,Home,0.0,Yes
USR04070,SES04070,Add to Cart,2026-03-21 01:26:24,Mobile,North,Social Media,Fashion,0.0,Yes
USR04071,SES04071,Browse,2026-04-10 09:27:32,Mobile,South,Organic,Beauty,0.0,Yes
USR04071,SES04071,Add to Cart,2026-04-10 09:30:32,Tablet,South,Organic,Beauty,0.0,Yes
USR04072,SES04072,Browse,2026-03-27 13:43:18,Tablet,North,Social Media,Electronics,0.0,Yes
USR04072,SES04072,Add to Cart,2026-03-27 13:46:18,Mobile,North,Google Ads,Beauty,0.0,Yes
USR04073,SES04073,Browse,2026-03-24 20:48:10,Tablet,East,Organic,Electronics,0.0,Yes
USR04074,SES04074,Browse,2026-04-06 18:34:37,Mobile,North,Social Media,Fashion,0.0,Yes
USR04074,SES04074,Add to Cart,2026-04-06 18:39:37,Mobile,West,Social Media,Sports,0.0,Yes
USR04075,SES04075,Browse,2026-04-10 22:20:09,Desktop,South,Email,Home,0.0,Yes
USR04075,SES04075,Add to Cart,2026-04-10 22:24:09,Tablet,North,Google Ads,Electronics,0.0,Yes
USR04075,SES04075,Checkout,2026-04-10 22:26:09,Tablet,South,Google Ads,Home,0.0,Yes
USR04076,SES04076,Browse,2026-03-16 18:36:06,Mobile,North,Social Media,Fashion,0.0,No
USR04076,SES04076,Add to Cart,2026-03-16 18:39:06,Desktop,South,Email,Beauty,0.0,No
USR04076,SES04076,Checkout,2026-03-16 18:44:06,Tablet,North,Social Media,Sports,0.0,No
USR04076,SES04076,Purchase,2026-03-16 18:49:06,Mobile,West,Organic,Sports,1116.78,No
USR04077,SES04077,Browse,2026-04-02 14:11:10,Mobile,North,Email,Sports,0.0,Yes
USR04077,SES04077,Add to Cart,2026-04-02 14:13:10,Desktop,South,Organic,Fashion,0.0,Yes
USR04077,SES04077,Checkout,2026-04-02 14:16:10,Mobile,South,Email,Electronics,0.0,Yes
USR04078,SES04078,Browse,2026-03-23 22:22:21,Desktop,East,Google Ads,Fashion,0.0,No
USR04078,SES04078,Add to Cart,2026-03-23 22:24:21,Tablet,East,Google Ads,Sports,0.0,No
USR04078,SES04078,Checkout,2026-03-23 22:28:21,Mobile,West,Email,Beauty,0.0,No
USR04078,SES04078,Purchase,2026-03-23 22:33:21,Desktop,South,Email,Fashion,275.89,No
USR04079,SES04079,Browse,2026-03-27 04:57:09,Desktop,West,Social Media,Beauty,0.0,Yes
USR04079,SES04079,Add to Cart,2026-03-27 04:59:09,Desktop,South,Organic,Fashion,0.0,Yes
USR04080,SES04080,Browse,2026-03-27 15:38:58,Tablet,East,Email,Home,0.0,Yes
USR04081,SES04081,Browse,2026-04-05 07:39:25,Mobile,South,Organic,Beauty,0.0,No
USR04081,SES04081,Add to Cart,2026-04-05 07:44:25,Desktop,West,Organic,Home,0.0,No
USR04081,SES04081,Checkout,2026-04-05 07:47:25,Desktop,South,Organic,Sports,0.0,No
USR04081,SES04081,Purchase,2026-04-05 07:50:25,Tablet,East,Email,Sports,1665.82,No
USR04082,SES04082,Browse,2026-03-14 23:34:25,Desktop,East,Organic,Home,0.0,Yes
USR04082,SES04082,Add to Cart,2026-03-14 23:36:25,Desktop,East,Organic,Beauty,0.0,Yes
USR04083,SES04083,Browse,2026-04-03 14:41:22,Tablet,East,Email,Beauty,0.0,Yes
USR04083,SES04083,Add to Cart,2026-04-03 14:44:22,Mobile,North,Organic,Home,0.0,Yes
USR04083,SES04083,Checkout,2026-04-03 14:49:22,Desktop,East,Social Media,Electronics,0.0,Yes
USR04084,SES04084,Browse,2026-04-02 12:25:14,Mobile,West,Email,Fashion,0.0,Yes
USR04084,SES04084,Add to Cart,2026-04-02 12:28:14,Mobile,North,Google Ads,Beauty,0.0,Yes
USR04085,SES04085,Browse,2026-03-27 11:20:34,Desktop,East,Social Media,Home,0.0,Yes
USR04086,SES04086,Browse,2026-04-07 21:15:34,Desktop,West,Organic,Beauty,0.0,Yes
USR04086,SES04086,Add to Cart,2026-04-07 21:17:34,Mobile,North,Social Media,Beauty,0.0,Yes
USR04086,SES04086,Checkout,2026-04-07 21:22:34,Mobile,South,Google Ads,Electronics,0.0,Yes
USR04087,SES04087,Browse,2026-03-20 01:48:49,Mobile,West,Social Media,Beauty,0.0,Yes
USR04087,SES04087,Add to Cart,2026-03-20 01:52:49,Mobile,East,Organic,Sports,0.0,Yes
USR04087,SES04087,Checkout,2026-03-20 01:54:49,Mobile,East,Social Media,Sports,0.0,Yes
USR04088,SES04088,Browse,2026-03-20 00:48:24,Tablet,South,Social Media,Beauty,0.0,Yes
USR04088,SES04088,Add to Cart,2026-03-20 00:51:24,Tablet,West,Google Ads,Electronics,0.0,Yes
USR04089,SES04089,Browse,2026-03-31 06:07:13,Tablet,North,Google Ads,Electronics,0.0,Yes
USR04089,SES04089,Add to Cart,2026-03-31 06:10:13,Mobile,South,Social Media,Fashion,0.0,Yes
USR04090,SES04090,Browse,2026-03-14 22:54:51,Desktop,South,Organic,Home,0.0,Yes
USR04091,SES04091,Browse,2026-04-08 13:04:05,Desktop,West,Email,Home,0.0,Yes
USR04091,SES04091,Add to Cart,2026-04-08 13:08:05,Desktop,North,Social Media,Sports,0.0,Yes
USR04092,SES04092,Browse,2026-04-07 12:21:45,Desktop,North,Google Ads,Fashion,0.0,Yes
USR04093,SES04093,Browse,2026-03-15 18:00:27,Mobile,North,Organic,Sports,0.0,Yes
USR04094,SES04094,Browse,2026-03-14 20:06:07,Tablet,South,Organic,Home,0.0,Yes
USR04094,SES04094,Add to Cart,2026-03-14 20:08:07,Desktop,North,Google Ads,Electronics,0.0,Yes
USR04094,SES04094,Checkout,2026-03-14 20:13:07,Desktop,West,Email,Sports,0.0,Yes
USR04095,SES04095,Browse,2026-03-20 03:44:10,Desktop,East,Google Ads,Fashion,0.0,Yes
USR04095,SES04095,Add to Cart,2026-03-20 03:48:10,Mobile,East,Google Ads,Beauty,0.0,Yes
USR04096,SES04096,Browse,2026-03-14 11:13:11,Mobile,West,Social Media,Electronics,0.0,Yes
USR04096,SES04096,Add to Cart,2026-03-14 11:17:11,Desktop,South,Google Ads,Beauty,0.0,Yes
USR04097,SES04097,Browse,2026-03-16 20:02:16,Tablet,North,Email,Sports,0.0,Yes
USR04097,SES04097,Add to Cart,2026-03-16 20:05:16,Tablet,North,Organic,Sports,0.0,Yes
USR04097,SES04097,Checkout,2026-03-16 20:07:16,Tablet,South,Email,Electronics,0.0,Yes
USR04098,SES04098,Browse,2026-03-27 08:38:55,Tablet,South,Organic,Beauty,0.0,Yes
USR04098,SES04098,Add to Cart,2026-03-27 08:43:55,Tablet,East,Social Media,Fashion,0.0,Yes
USR04099,SES04099,Browse,2026-04-07 13:52:59,Tablet,South,Social Media,Fashion,0.0,Yes
USR04099,SES04099,Add to Cart,2026-04-07 13:54:59,Mobile,South,Organic,Electronics,0.0,Yes
USR04099,SES04099,Checkout,2026-04-07 13:58:59,Desktop,West,Organic,Beauty,0.0,Yes
USR04100,SES04100,Browse,2026-03-14 20:52:59,Desktop,North,Organic,Sports,0.0,Yes
USR04100,SES04100,Add to Cart,2026-03-14 20:54:59,Mobile,South,Organic,Beauty,0.0,Yes
USR04101,SES04101,Browse,2026-04-06 12:47:57,Desktop,North,Social Media,Home,0.0,Yes
USR04101,SES04101,Add to Cart,2026-04-06 12:49:57,Desktop,North,Social Media,Fashion,0.0,Yes
USR04102,SES04102,Browse,2026-04-06 02:56:01,Desktop,North,Google Ads,Beauty,0.0,Yes
USR04102,SES04102,Add to Cart,2026-04-06 02:59:01,Mobile,West,Organic,Home,0.0,Yes
USR04103,SES04103,Browse,2026-03-30 10:29:03,Mobile,West,Google Ads,Sports,0.0,Yes
USR04103,SES04103,Add to Cart,2026-03-30 10:31:03,Mobile,East,Email,Fashion,0.0,Yes
USR04104,SES04104,Browse,2026-03-25 11:06:38,Mobile,South,Social Media,Sports,0.0,Yes
USR04104,SES04104,Add to Cart,2026-03-25 11:09:38,Desktop,West,Google Ads,Home,0.0,Yes
USR04104,SES04104,Checkout,2026-03-25 11:11:38,Tablet,East,Organic,Beauty,0.0,Yes
USR04105,SES04105,Browse,2026-03-30 06:53:39,Mobile,South,Organic,Electronics,0.0,Yes
USR04106,SES04106,Browse,2026-03-26 23:15:57,Desktop,South,Email,Home,0.0,No
USR04106,SES04106,Add to Cart,2026-03-26 23:20:57,Tablet,East,Google Ads,Home,0.0,No
USR04106,SES04106,Checkout,2026-03-26 23:24:57,Desktop,West,Social Media,Beauty,0.0,No
USR04106,SES04106,Purchase,2026-03-26 23:28:57,Tablet,West,Social Media,Electronics,963.7,No
USR04107,SES04107,Browse,2026-03-17 16:51:45,Desktop,North,Email,Home,0.0,Yes
USR04107,SES04107,Add to Cart,2026-03-17 16:56:45,Tablet,West,Google Ads,Electronics,0.0,Yes
USR04107,SES04107,Checkout,2026-03-17 17:00:45,Desktop,West,Email,Beauty,0.0,Yes
USR04108,SES04108,Browse,2026-04-02 14:00:45,Desktop,South,Organic,Fashion,0.0,Yes
USR04108,SES04108,Add to Cart,2026-04-02 14:05:45,Mobile,North,Email,Home,0.0,Yes
USR04108,SES04108,Checkout,2026-04-02 14:09:45,Mobile,North,Email,Electronics,0.0,Yes
USR04109,SES04109,Browse,2026-03-18 02:10:59,Desktop,West,Social Media,Beauty,0.0,Yes
USR04109,SES04109,Add to Cart,2026-03-18 02:13:59,Tablet,East,Organic,Beauty,0.0,Yes
USR04110,SES04110,Browse,2026-04-06 03:27:31,Tablet,West,Email,Fashion,0.0,Yes
USR04111,SES04111,Browse,2026-03-21 19:05:04,Mobile,West,Organic,Electronics,0.0,Yes
USR04112,SES04112,Browse,2026-04-09 01:06:30,Tablet,South,Social Media,Home,0.0,Yes
USR04113,SES04113,Browse,2026-04-06 06:58:26,Mobile,East,Email,Beauty,0.0,Yes
USR04113,SES04113,Add to Cart,2026-04-06 07:01:26,Desktop,North,Email,Electronics,0.0,Yes
USR04114,SES04114,Browse,2026-04-05 14:56:46,Tablet,West,Google Ads,Electronics,0.0,Yes
USR04114,SES04114,Add to Cart,2026-04-05 14:59:46,Tablet,South,Social Media,Electronics,0.0,Yes
USR04115,SES04115,Browse,2026-03-25 03:44:34,Desktop,West,Organic,Fashion,0.0,Yes
USR04116,SES04116,Browse,2026-04-03 05:54:04,Mobile,North,Google Ads,Sports,0.0,Yes
USR04116,SES04116,Add to Cart,2026-04-03 05:56:04,Tablet,West,Social Media,Beauty,0.0,Yes
USR04116,SES04116,Checkout,2026-04-03 06:00:04,Desktop,North,Email,Home,0.0,Yes
USR04117,SES04117,Browse,2026-04-01 01:20:54,Mobile,North,Email,Electronics,0.0,Yes
USR04117,SES04117,Add to Cart,2026-04-01 01:22:54,Tablet,East,Social Media,Beauty,0.0,Yes
USR04118,SES04118,Browse,2026-04-04 19:34:59,Desktop,East,Organic,Beauty,0.0,Yes
USR04118,SES04118,Add to Cart,2026-04-04 19:37:59,Tablet,East,Google Ads,Fashion,0.0,Yes
USR04118,SES04118,Checkout,2026-04-04 19:42:59,Tablet,East,Email,Home,0.0,Yes
USR04119,SES04119,Browse,2026-04-04 00:27:47,Mobile,East,Email,Beauty,0.0,Yes
USR04120,SES04120,Browse,2026-03-23 02:24:16,Desktop,South,Email,Fashion,0.0,No
USR04120,SES04120,Add to Cart,2026-03-23 02:26:16,Mobile,South,Social Media,Electronics,0.0,No
USR04120,SES04120,Checkout,2026-03-23 02:31:16,Desktop,North,Google Ads,Sports,0.0,No
USR04120,SES04120,Purchase,2026-03-23 02:35:16,Tablet,West,Social Media,Sports,1236.71,No
USR04121,SES04121,Browse,2026-03-21 01:34:37,Desktop,East,Social Media,Home,0.0,Yes
USR04121,SES04121,Add to Cart,2026-03-21 01:38:37,Desktop,East,Email,Fashion,0.0,Yes
USR04121,SES04121,Checkout,2026-03-21 01:43:37,Desktop,North,Google Ads,Home,0.0,Yes
USR04122,SES04122,Browse,2026-04-08 06:49:34,Tablet,East,Email,Sports,0.0,Yes
USR04123,SES04123,Browse,2026-04-08 19:53:35,Tablet,South,Social Media,Home,0.0,Yes
USR04124,SES04124,Browse,2026-03-24 00:31:17,Tablet,North,Social Media,Electronics,0.0,Yes
USR04124,SES04124,Add to Cart,2026-03-24 00:33:17,Mobile,North,Google Ads,Electronics,0.0,Yes
USR04124,SES04124,Checkout,2026-03-24 00:38:17,Tablet,West,Social Media,Sports,0.0,Yes
USR04125,SES04125,Browse,2026-04-09 05:52:28,Desktop,East,Google Ads,Sports,0.0,Yes
USR04126,SES04126,Browse,2026-03-28 18:42:24,Desktop,North,Organic,Sports,0.0,Yes
USR04126,SES04126,Add to Cart,2026-03-28 18:46:24,Desktop,South,Email,Fashion,0.0,Yes
USR04127,SES04127,Browse,2026-03-23 13:17:50,Tablet,West,Email,Sports,0.0,No
USR04127,SES04127,Add to Cart,2026-03-23 13:21:50,Mobile,East,Google Ads,Home,0.0,No
USR04127,SES04127,Checkout,2026-03-23 13:26:50,Desktop,South,Google Ads,Electronics,0.0,No
USR04127,SES04127,Purchase,2026-03-23 13:30:50,Mobile,West,Google Ads,Sports,234.67,No
USR04128,SES04128,Browse,2026-04-10 02:26:49,Mobile,East,Google Ads,Beauty,0.0,No
USR04128,SES04128,Add to Cart,2026-04-10 02:29:49,Mobile,West,Social Media,Sports,0.0,No
USR04128,SES04128,Checkout,2026-04-10 02:32:49,Desktop,East,Google Ads,Sports,0.0,No
USR04128,SES04128,Purchase,2026-04-10 02:34:49,Desktop,South,Email,Fashion,939.93,No
USR04129,SES04129,Browse,2026-04-09 11:19:14,Tablet,West,Email,Electronics,0.0,Yes
USR04129,SES04129,Add to Cart,2026-04-09 11:23:14,Desktop,North,Social Media,Fashion,0.0,Yes
USR04129,SES04129,Checkout,2026-04-09 11:28:14,Desktop,East,Email,Electronics,0.0,Yes
USR04130,SES04130,Browse,2026-03-28 09:58:40,Tablet,East,Google Ads,Home,0.0,Yes
USR04130,SES04130,Add to Cart,2026-03-28 10:01:40,Desktop,East,Email,Home,0.0,Yes
USR04131,SES04131,Browse,2026-04-01 03:10:06,Mobile,West,Social Media,Home,0.0,Yes
USR04132,SES04132,Browse,2026-03-27 09:06:52,Tablet,West,Email,Beauty,0.0,Yes
USR04133,SES04133,Browse,2026-04-04 08:04:10,Tablet,West,Google Ads,Electronics,0.0,Yes
USR04133,SES04133,Add to Cart,2026-04-04 08:06:10,Desktop,South,Social Media,Beauty,0.0,Yes
USR04134,SES04134,Browse,2026-03-15 22:17:15,Desktop,South,Organic,Home,0.0,Yes
USR04134,SES04134,Add to Cart,2026-03-15 22:19:15,Tablet,North,Organic,Fashion,0.0,Yes
USR04134,SES04134,Checkout,2026-03-15 22:22:15,Desktop,West,Organic,Sports,0.0,Yes
USR04135,SES04135,Browse,2026-04-01 13:29:53,Desktop,West,Google Ads,Electronics,0.0,Yes
USR04136,SES04136,Browse,2026-03-24 03:32:32,Tablet,West,Social Media,Fashion,0.0,Yes
USR04136,SES04136,Add to Cart,2026-03-24 03:36:32,Mobile,South,Email,Home,0.0,Yes
USR04137,SES04137,Browse,2026-04-01 14:27:16,Desktop,South,Email,Sports,0.0,Yes
USR04137,SES04137,Add to Cart,2026-04-01 14:31:16,Desktop,East,Organic,Sports,0.0,Yes
USR04137,SES04137,Checkout,2026-04-01 14:33:16,Desktop,South,Organic,Beauty,0.0,Yes
USR04138,SES04138,Browse,2026-04-09 14:41:05,Tablet,West,Email,Sports,0.0,Yes
USR04138,SES04138,Add to Cart,2026-04-09 14:46:05,Tablet,South,Google Ads,Electronics,0.0,Yes
USR04138,SES04138,Checkout,2026-04-09 14:51:05,Tablet,North,Organic,Electronics,0.0,Yes
